Age,Household_Size,Monthly_Electricity_Usage_kWh,Monthly_Water_Usage_Liters,Monthly_Gas_Usage_Units,Work_From_Home_Days_Per_Month,Vehicle_Owned,Public_Transport_Usage_Per_Month,Monthly_Internet_Usage_GB,Smart_Device_Count,Monthly_Grocery_Spending,Recycling_Score,Carbon_Footprint_Index
63,5,666.7723031795376,19052.897505254885,290.9267030986233,4,1,6,200.56830165800943,5,19130.3142990226,34.82230516742792,380.54440942183606
31,4,284.2899424818591,7727.7766157690485,167.70581030847683,7,0,48,175.634353096185,9,19949.949663434658,79.31281201050857,183.66495772757168
27,2,480.6704893626281,6902.203561275091,189.87477071649772,17,0,21,436.5005343993154,14,15798.095306716124,49.38563565246966,292.27710988861656
26,4,254.485614595975,10259.432135098617,159.16959720955367,9,0,39,223.41525277652048,6,15794.137221314053,81.32411935745563,175.16298563385124
54,3,357.6918659267989,10691.753295870982,154.44428816029287,7,0,22,225.45206813036458,4,19193.212915469878,87.06578594927643,146.03127946424945
26,2,518.9324525025387,7315.203172162402,172.4337793270007,16,0,15,359.925552261328,10,16071.989848715699,46.240401954083694,250.21316459973616
31,2,599.719852449024,4976.880344412245,206.41218432529004,19,0,23,436.0130008030799,16,10949.852739980435,49.70548579223742,280.69276848145034
31,2,463.26724434123366,7568.900747267672,223.09416602832974,18,1,19,415.32100909230707,10,12892.51896846679,71.44593151429602,222.43289348569596
49,2,207.73311145052924,5340.375912057203,160.8608108834511,14,0,27,211.87565536743534,9,9919.157813900252,79.56482705228892,214.50284550981462
32,5,799.4537105347738,12303.604995769412,385.0931090850731,6,2,0,209.90070474372044,11,23836.621294101125,40.416667330833505,450.5144302313794
50,6,497.67434408887027,17591.671941709224,364.84866157595104,3,2,5,133.76976606749176,4,25190.74371221163,33.90534319535581,348.27383185543044
41,3,330.1740133208412,6310.393179661726,174.4653121169462,5,0,38,220.76656262701732,7,16402.653438689078,81.68449818273287,162.45534179126741
64,6,644.3461497600002,19568.031772087794,360.36423061030223,3,1,16,164.89847973431267,4,27445.501170794712,37.22058856751348,312.1314213456516
29,3,294.2631990572601,7359.730294663515,177.42838003808396,5,0,27,205.43007883662864,9,15246.856171458174,79.7368842216216,168.4696867182192
48,4,732.8011964283102,13685.874161716576,378.46345822004275,8,3,3,254.22244381559642,6,20508.793029184806,40.87940253268552,383.88343096881044
44,5,877.3416640724322,12882.778818941602,415.350371591077,6,2,1,248.44036254455898,5,17385.228586794714,9.018125367287983,391.2325772998204
47,7,545.0115055472403,18695.525238940834,357.3445077396176,2,2,14,179.72525500206007,3,22580.73055951971,39.912282604762176,383.9882681580244
36,2,403.6706040973798,7669.994074412919,195.0783712761049,16,1,15,391.33968821515487,17,15501.024647174907,58.87016080042676,270.04310177136597
55,5,599.4828900908622,19136.198196476453,235.86487752455088,3,1,19,128.37394547333287,3,26031.49729666998,39.38015201953041,301.8823236378305
53,7,618.1669858085891,16751.244227873838,377.30854431223815,0,1,12,178.5507913098055,4,29261.666566532476,41.504152614452934,339.96827707521214
38,7,598.4989879082326,12632.928354447373,318.72684534620595,4,2,11,212.60234774846217,3,23841.89547017215,51.38974582991775,337.1501877383418
22,2,438.54481329007837,5655.888465883816,189.92707130585902,18,1,27,434.9589487536057,14,12614.776999323873,53.22157740137657,270.3714644089794
25,1,493.7378331372744,7523.92475108794,231.0577490244989,21,1,27,394.74607286247385,13,10882.03858574146,64.49757633906512,255.44294007025277
40,3,296.27683962593886,7169.194095151267,131.90159486363035,12,0,21,182.03549520004177,4,17906.303624622145,89.88485579944461,202.21677929767367
39,4,702.124735834223,16188.999613499114,420.5539380522228,7,2,4,234.50191265332683,10,19759.75100525272,36.230110292977486,429.9811588312255
30,5,807.905542401215,14781.53513962691,426.55456359726696,7,2,4,315.7016980400647,11,24005.338003412293,26.69189480477728,394.52157114269727
42,6,613.656540597204,18031.613086174337,318.207850470259,3,2,17,174.6996461284397,4,26940.792748950942,54.77351665884632,379.97911584417733
53,4,677.1196160502246,15241.723758052796,443.655730544855,3,2,3,244.20974685763252,5,17522.63862423648,34.136263777143355,463.4101385275518
34,1,550.0362130998736,6395.537445598832,176.09236503905424,21,0,19,406.82227907535906,15,14311.71662607087,64.5006885265358,239.0372767433549
27,2,504.89396022022726,8290.978915184282,205.8175863013247,18,0,13,429.68974175128096,11,13125.497698310333,56.93774039568132,236.43173841752122
29,2,468.51042302966266,7802.16074726856,181.01872539954664,18,0,10,423.12245121886303,15,11672.294254946202,67.81465791093004,306.353951195136
45,2,297.066639911104,6748.622969874958,170.8389978768239,8,0,24,176.91624907894413,7,18065.753364010856,89.34481548958024,192.32115064616926
59,3,758.6838323069263,13904.740242970427,395.4096639240654,6,3,0,255.59965539971512,10,22444.192164865046,37.733998160676116,474.6010443830232
52,3,748.064308830983,14964.987101623447,399.95315295235145,6,2,0,203.9121879566183,7,18801.72565704195,36.451834964809024,490.2090064757094
44,3,289.2720947763435,6675.802939258849,163.8910020800729,9,1,49,176.21907787938179,4,17408.636688080765,76.2108864900985,200.507639772777
46,6,689.7524802861008,16368.869846959322,380.3269393053831,3,2,16,130.45196089599403,5,28576.59607637894,49.0740637028953,370.1698851952465
36,4,320.8112824720277,7739.613400887478,159.3473054297028,11,0,42,160.3191103680657,8,16469.700758218376,80.11156722302633,205.08102657922217
30,1,461.4431455902624,8257.336156107664,197.3799377714408,16,1,15,398.8325386323997,17,10818.734484840576,49.16112440032037,263.1706229421747
22,1,501.85189652016146,6785.8457168150735,210.67539211210897,18,1,22,444.46586813356197,12,14291.65880584875,66.12335037673824,274.4557476618707
44,6,588.8045223703098,15977.01291151963,388.09986808174483,0,2,11,149.63884060545044,4,13873.528409912982,35.07258055307276,348.9651637454099
26,3,283.8398935762699,5724.3031690721455,183.46415021278492,9,0,43,230.77075368107722,9,12324.387365661269,85.5772424308475,170.06941742006268
46,5,808.3443937844928,11127.388387319994,447.50898048480855,8,2,3,224.05657157446902,11,20313.62673664765,25.34754570830919,412.8954647088942
39,6,663.9193834613241,10274.04380783141,378.38907558054814,4,2,10,131.74519585601823,2,28501.78733433636,44.469382205742924,355.37681024839594
27,4,266.65163376165464,8174.817349914555,130.3641529945426,6,1,49,212.69467018046905,6,12896.978652753649,84.23149435480755,169.30414497238917
36,2,470.94894977863964,4534.856111875485,196.21064710255246,20,1,11,423.5839402427293,12,10840.813647867893,68.75618543929123,265.8974424899485
31,4,284.7002135974788,8149.081841784915,123.40334339087184,13,0,42,192.9517834782078,8,14252.441252949253,88.90824296840331,167.1349175762333
32,1,495.4021541540793,7077.380882885302,250.67388894034917,20,0,10,395.5697931785223,15,13862.244678276165,77.53756669008187,295.8510341187562
64,5,592.9758928886436,23104.984538844015,347.5384893896564,0,2,13,144.27742625876786,3,29660.468598735464,34.20360540372798,358.6197863654849
35,3,332.8387777563904,8643.557427023155,142.80092993196018,13,0,36,198.87581938759837,4,11785.660088068871,80.99107721165461,178.24428006944632
35,2,547.6078986465312,5692.874401864346,185.92344447864699,20,0,15,434.327113315032,13,12209.025693509606,73.50975592288287,275.5810143552692
50,4,746.254457767249,13806.023218048456,415.82726227360433,9,3,1,257.16785550752445,9,16737.565495662897,30.397994541160163,379.2690381939734
22,2,395.64635661988444,7005.8028991783085,179.4437299623109,18,0,14,399.5822953703096,11,13494.80270007997,60.96288529703968,185.69620449099426
30,2,397.130755508818,6995.095481797668,156.9826594538428,20,1,13,409.15976340394474,11,13182.93055856388,64.1887221764991,262.07185660551744
41,3,336.9545028463652,8003.60735370763,147.86117943917273,8,1,48,113.95032550378474,5,16246.627662850453,88.56266899705146,140.27729491153963
47,3,310.3456467680931,6265.650666011181,145.39529750134986,9,0,48,221.63392524353984,4,15331.717137261248,83.71518164199746,167.5731458927147
41,4,803.7696722823039,13181.4797935343,346.8481956593743,8,3,4,257.2598307000278,5,21506.70416105592,39.70633672611443,470.66466576908033
39,5,712.0457117499711,16947.348439339283,375.4728421698524,2,1,6,180.12923265631747,5,22172.421433938587,51.2601682680771,350.0686096818888
34,1,469.31077475342255,8030.289126882677,230.1371348682541,20,1,13,335.83264149960183,10,12800.326634106483,55.98686687608389,302.8667933895351
29,3,238.74598388748785,8663.62471832123,166.53372042215827,11,0,20,189.63778236346923,5,19453.773617736406,91.06117432926152,175.13296731524554
31,2,468.5291441266202,7946.384069783278,152.51792380212726,16,0,17,474.91617718978557,13,12527.607355234746,44.17052448734016,254.99569857413638
33,5,762.7129139870498,15765.6023966027,383.61005173857825,5,3,2,238.3202328913669,10,21701.99143095989,-6.35200227540102,378.58286947659013
37,2,445.59171446895465,5564.851431561096,211.7080236349793,18,0,23,431.55812616647074,17,12522.172750858414,85.85592390812093,265.43530793896997
35,5,733.7887590500854,15678.108902265958,457.74051598094456,6,2,0,296.41033898433056,8,17141.4168782411,23.882321378072806,425.9994659959106
54,5,598.1616968665272,19281.66486495758,299.2790097779447,4,2,12,131.56568099187493,2,22983.318361678506,35.93386095293605,383.20598734729
43,6,634.1278527278401,17014.846033503818,321.48359385380945,0,2,15,173.44478248160357,2,30902.307876818068,40.456779303246314,364.13094824865186
49,4,825.8406433564937,15334.21400628045,374.74425407361974,3,3,4,253.47246664641614,6,22376.41219743641,24.516032121888173,453.84007878604524
30,3,252.6224772878765,7479.720339743124,137.99169830966022,5,0,26,189.80262243787325,6,14193.825689623663,82.01492202811987,191.7529155170629
44,7,594.0954122514873,15750.813337570087,367.79105384160755,3,2,18,157.18715969222293,5,26211.146356748202,44.39576028659778,419.3434422326509
22,1,365.4733287322375,5702.933380770083,213.6621412266023,19,0,20,412.1963316404785,10,10868.20241542676,40.03881232305831,203.87673431406893
41,5,835.2821471262722,13290.84763926335,419.3581808168839,3,2,4,314.7188231515298,8,20148.775482984758,22.941959448843505,404.3673311360725
53,4,225.86601951722474,7606.789767217478,154.13133225009892,5,0,47,225.60735800724683,7,11656.692948573444,86.65015776966648,162.5021810844079
56,3,778.7889891333226,14381.692377286974,412.9982680423352,7,3,0,187.2683457614318,5,22115.44597681453,44.16834082138803,400.24103757134907
27,4,275.93664081805156,7593.036552598864,164.5323842810646,6,1,30,171.12741856985008,5,21421.04508422409,75.05127453677301,159.1546089068378
41,4,846.3784692589097,12493.21765755169,425.83888651278147,2,3,3,212.0514650190495,10,21069.431314008478,50.02947084076286,388.78598076331303
32,4,690.7044495383577,15106.834961819088,420.42595964260533,3,2,3,184.60880887662884,6,18786.454746074913,33.091577195174644,383.7542262492588
38,3,283.73524219741864,9071.543970170633,161.39977810263758,10,1,48,208.63323892317862,5,13394.852094914917,87.73538018356393,167.14070756108512
48,5,836.3741369015494,14589.06996074255,376.03610327163886,9,3,2,269.9379603153682,6,14877.9711390512,48.57590876649665,419.0344214716715
43,4,728.5474036576074,19667.513067411128,424.6896346710149,7,2,4,327.50975053079077,7,19771.437166126947,35.63816559386504,433.8013617265067
55,3,709.9509603341146,20926.216912613418,343.49525980269226,4,2,2,229.2326025449802,5,17186.139773465322,45.89563332862578,434.79352581648016
46,6,558.9258646020123,16885.807678469486,326.28787055665333,1,1,19,100.96287577746952,2,19543.57388525736,35.016624714835245,369.64596138944023
57,7,518.9896515137948,16691.451355323137,388.5921425600055,4,1,18,129.03116671240454,2,25583.098675388363,43.7649577127849,340.5544666986675
38,2,551.8364720751282,6912.624269889451,210.94928915753042,18,0,28,406.60037538084754,11,11366.844044273057,63.44354618708393,238.42652059165607
28,1,455.37009670434287,6386.477960460619,167.3192720823202,18,0,16,359.94609353780186,15,8662.095657462069,64.99301775260804,252.4795008732233
37,5,826.7781188957707,14688.784143374118,413.86550911123175,7,3,4,223.25511544098134,10,18117.616500572894,31.46632587646175,399.7105240926791
39,5,624.8861086407605,16167.868926132183,389.26400316149466,3,1,11,139.947176289987,5,14167.30385584956,46.970412585728695,368.55003673583633
26,2,401.2437416435082,8230.493111957097,184.1435698890249,20,1,22,411.3820367975395,16,12812.235451588691,56.629312390169744,214.85086467444
32,2,475.68245270878543,6163.193258933722,148.29581494762144,20,1,16,407.2358822118706,15,13615.71509261647,65.97897074363925,256.46852685172684
55,5,709.3797500505118,15149.510646731263,359.9842972205808,4,3,0,267.54929132781376,11,21112.55567813299,33.236324725129776,427.0994073801855
34,4,303.9215839181367,7581.629723930297,162.95373437021607,14,0,33,105.23427767760029,4,16736.328149556197,85.23111947159755,190.06535813508629
63,6,589.5342559748253,18070.695725032943,309.09051677441136,3,1,17,96.95812666937266,3,25513.573994976232,29.636306236108176,315.617934989309
30,3,644.6574804321095,16479.25228800975,409.28723546008774,9,2,4,134.49462797131375,11,22597.61776575303,22.242140106874,469.635398425951
50,4,788.0710883698496,13922.33030795199,345.7597475315,7,3,0,298.74896619701394,6,21926.135275680685,-0.9428924909138949,417.98650837394666
57,5,654.0716994198774,21031.695418968204,384.62970575495325,1,1,13,154.8046721396731,3,25139.88551589317,40.00760298436942,318.2779903551553
43,6,620.9157220251876,16621.138825816557,425.68792604377904,2,2,6,170.81288499653354,2,24137.581695673834,27.04553879043535,424.6480623551731
32,4,810.6410492515934,16009.732306355601,350.9118840536683,6,3,3,205.56426428655217,9,20791.665483050067,11.837334998660044,434.2002355015543
27,2,303.70867609755476,6745.762465322604,142.016938889379,5,0,25,165.8725704579152,7,17484.091769690356,79.57203357041028,199.2903716227219
53,5,580.7906363256096,18162.612691920524,416.60151689172267,3,2,18,181.3228320491346,4,23746.312013835894,45.3903912576925,343.2073513144764
32,2,454.8782915970011,6091.3182126166885,208.01837302578136,17,0,10,364.4068054613838,17,9880.106799555655,56.250550506503394,256.50361047753336
39,1,493.24815315002,7952.125854710708,201.78100823623228,17,1,18,417.66997435370365,15,11207.98676072053,57.43678830361089,268.0816920497178
27,3,291.37832486119106,8999.808983629104,134.08004566761292,5,1,30,231.72670147723605,7,15339.749717159759,85.97076637489799,153.14600539634412
51,3,731.1502420416482,16996.845646244346,351.5191293278235,4,2,0,297.22410024006,10,18754.725989824015,21.40561813204689,445.8045238761764
58,4,739.0288037038247,18019.247919931357,464.1164092429454,5,2,1,192.2815423941305,7,15484.802429288886,26.58479584994695,428.88886096511004
60,7,661.6633665742118,16966.165081886425,376.6431632487525,3,1,18,151.75937571085484,5,19382.35804720314,38.738787413025356,350.1465694964976
33,3,744.3876266524171,13417.231027835896,442.80393939309096,3,3,2,197.90834417254712,8,15840.53173792627,31.649568754090247,403.3786684773576
33,3,770.5591079792144,15702.849549883971,469.0811826441647,7,3,0,214.60315083203784,8,13419.05622122338,31.956405283123157,394.6311453603179
37,2,518.2503027596281,8297.756492239898,179.69626695924336,20,0,26,433.62805080456434,10,10348.483011584796,60.753744364711764,269.7204449032051
39,2,499.39446303507196,7690.116802242938,168.52037129125534,20,1,12,427.2262846912589,16,9519.141106966672,54.18943568346435,237.44341652853228
44,5,651.5309855829405,17658.442355726507,356.1558925199927,1,2,19,151.26767511266428,2,26845.94173091303,33.41338058850228,370.4143096569812
31,3,308.35510569801363,8798.831434273485,126.74226579754534,11,1,47,210.49191911669723,4,16327.818620637532,79.8458363738636,178.35063691935022
47,4,583.0249910872878,15895.726655198561,372.4902213725092,6,3,0,255.3609626472338,6,18001.209840917625,19.998610787600434,450.26974430794945
45,7,605.7373238336654,18853.883822509335,393.4763621709882,2,1,10,135.6306798607712,3,19236.42109137673,26.78534021754986,358.1375161533373
30,3,728.3016928963594,14525.437637819348,482.69528681349794,6,3,3,280.65158270035727,11,20255.137580600545,11.229608453696912,422.46089788164346
