age,annual_income,loan_amount,credit_score,loan_tenure_years,existing_loans,employment_type,education_level,marital_status,property_owned,loan_purpose,default
44.56729036445566,1557047.86890351,1051045.1644691566,,6.437937978036383,0.4052387329142587,Salaried,Diploma,Divorced,No,Personal,Yes
,810972.3648168438,104968.69518542699,307.39156214539145,12.990887772941567,,Business,Diploma,Divorced,No,,Yes
64.92787178439222,,999659.8261150139,636.3716802643603,1.9697128613166788,2.719557017447398,Self-Employed,PhD,,No,Education,No
45.05487008318083,632695.1686481892,845941.8659734505,,,3.708285462644934,Salaried,,Married,No,,Yes
53.883898506690635,1963184.9801694003,,656.840161030275,13.614808930191936,1.7326877853252687,Self-Employed,Diploma,Single,No,Personal,Yes
28.72280798580658,433610.0749019551,1455795.7260622757,,26.073813892093323,3.4551627913176226,Business,,Married,No,Education,
,438514.4427460178,1249826.890907439,,,,Business,Post-Graduate,Divorced,Yes,,Yes
37.23845820610719,,1492300.759010961,,12.17617901305921,,Self-Employed,PhD,Married,Yes,Personal,Yes
50.01039402345421,,753432.1865168277,636.8881841432208,12.339701238864391,2.886896010000264,Business,,Married,Yes,Car,No
41.404840242518034,807490.8454682414,395021.5090095375,797.573912282043,25.452057485985645,4.208361657317768,Self-Employed,Graduate,Single,No,Home,
,908230.596750869,,352.0881681364726,10.543241221188994,4.929705777072966,Business,PhD,,,Home,Yes
,1927948.6715179083,628188.7849793521,621.8447716222913,16.090560442975445,4.022842436214064,Salaried,Diploma,Divorced,No,Home,Yes
30.340354591547374,,1108341.1663799174,767.3585748125361,4.530365043950809,,Salaried,PhD,Divorced,Yes,Personal,Yes
,1155249.7558526979,844379.3571593955,588.756034576468,22.016885005832012,0.05852153591524856,Salaried,Graduate,Single,Yes,Education,No
,628714.4532819074,244225.092486868,776.0671750302853,7.904999783533494,3.4814962660797075,Self-Employed,,Divorced,No,Education,Yes
,1192790.8156245109,454843.43687717634,587.8440916338214,16.400348857985236,3.2632613411803297,,Graduate,Married,No,Personal,Yes
42.735248678366126,1561913.5980799547,183612.7416563108,634.8677139061615,17.836849750514602,0.6220243740569831,Self-Employed,PhD,,No,Personal,
39.16776828363368,1547075.7192587384,,,11.750563377731039,2.030080396641542,,Diploma,Married,Yes,Car,
,229409.7629191167,594092.2598584065,558.3368531593346,22.461483118591694,,Business,Diploma,Married,Yes,Car,No
,,,412.41618089828194,,,Salaried,,Divorced,No,Car,No
,701787.563161936,501514.81799986865,329.76853574046504,4.428910467136662,,Self-Employed,,Married,Yes,Car,No
62.54388754471153,622040.0265270039,1484755.4605014843,608.523168504327,11.487789763169445,0.6943872989107597,,PhD,,Yes,Home,Yes
34.71746295157696,434046.59245561407,918141.4942586012,,15.095387184047196,1.7875877503822435,Self-Employed,Graduate,Married,Yes,,No
59.699704628406266,440881.12091573694,1234097.7164484528,620.8716052882002,13.377915315497821,0.8228294413042248,Business,Diploma,Divorced,No,Home,No
,354114.7676690961,1397757.2598656965,,7.493754564077589,,Salaried,PhD,Single,Yes,Car,No
21.134814127924738,,278089.6664936275,855.8962146301902,3.4053952552088265,3.1818895744740376,Business,Graduate,Divorced,Yes,Car,No
48.47240296330635,1341036.5243785707,1355090.0489872224,,4.694838445893566,,Business,Graduate,,Yes,,
21.19179924317465,310957.0527449759,126637.53340236493,896.6766491234529,7.3447167174472545,4.569941837010042,Business,Post-Graduate,Married,Yes,Car,No
,1757328.7841114306,1189260.2785487426,660.5106022508762,16.113019813169636,1.485809965440965,Business,Post-Graduate,Married,,Personal,
,1264647.9311230513,395683.07177965826,565.4640777980471,4.142636428727633,1.3942136984535596,Business,Post-Graduate,Divorced,,Education,Yes
,1649288.1536912362,625277.0480956638,,4.950869074767441,2.904879540837155,Salaried,,Married,No,Education,Yes
59.334380177279904,,,,5.282124303380934,3.943874458187767,Salaried,Graduate,Single,Yes,Car,Yes
30.52563785022847,,1214831.0182320285,,11.44916402795062,4.825053959904655,Salaried,,Divorced,Yes,Car,
,715305.0358992983,,808.3888901500059,25.151351323332417,,Business,,Divorced,No,,No
36.879092612470565,569595.1437547,,885.4419530569459,1.5846757563248997,1.0415547809968584,,Graduate,Single,Yes,Personal,No
,1238116.9396379623,567931.7376521033,,15.762913175534692,2.9117579603239427,,,Married,No,Education,Yes
44.72462448565139,1558524.7590336923,1258021.014502989,389.6214721934364,6.794636636540219,2.121868271331267,Salaried,Post-Graduate,Married,No,Car,
33.79513039598681,1758334.0580080424,724364.8176118048,361.1272240499985,22.453079645071785,3.0278136836182097,Self-Employed,,Divorced,Yes,Home,Yes
59.289581273614544,,,845.3389884759478,19.11639606906143,,Salaried,Graduate,Divorced,No,Education,No
34.97454044242281,778572.6626920308,859203.2263284072,340.03288726037783,6.3487231001841264,2.2986593675537126,Self-Employed,PhD,,Yes,Education,Yes
26.833182291625718,1393555.297532664,328336.3659129427,700.5580938978499,29.22347184567217,,Self-Employed,,Single,No,Home,No
,1631144.22446171,1442480.3405342028,531.8694716029152,13.940172360140878,4.269494764472177,Salaried,Graduate,Single,No,Car,Yes
,498478.0461233141,850908.5381986098,343.92265017785076,18.865327287618438,0.2677337131006391,Business,Graduate,Married,No,Home,No
,1849210.4835229216,1006750.3945197619,596.4967280495514,1.7426163861171746,3.217488745407227,Salaried,Diploma,Married,Yes,Car,Yes
56.74009489018931,1096371.9888947883,1493378.7395285286,892.7503122442398,17.631635285228874,4.4000194007388025,Self-Employed,,Married,No,Car,Yes
50.883850285034114,1031148.177158144,,623.389511869889,26.59948675494858,3.8099229563516084,Business,Post-Graduate,,No,Personal,Yes
60.57000071457932,1345492.6726135002,1184724.4249396215,,20.16639660992311,3.7966833002863347,Self-Employed,,,Yes,Car,No
26.960213577526268,1611449.2249136642,1460825.6529537947,690.0227064396543,7.513878013713013,1.209532920619783,Business,,Divorced,,Personal,No
,873710.2003685273,259726.2409342355,382.80654016315685,12.201262890925557,4.730093648686838,Self-Employed,Diploma,,,Home,
51.40889107124677,452344.5515061149,,486.5958011896319,,3.6459174617271395,,,Married,Yes,,Yes
50.967540776680046,1261778.7990629121,,379.10949291889085,20.243801817732905,1.3746747727144104,Salaried,Diploma,,Yes,Education,No
31.41525469417346,1129111.441985684,948642.6445694815,,13.340618080489214,2.209975333250198,,PhD,Married,No,Personal,
40.763432150712994,,816806.4030395414,783.0178082410523,19.816145077970763,,Business,Graduate,Married,,Home,Yes
51.24044643189406,1454161.863528105,710044.3362283474,609.3333425553275,27.87764672005415,4.951568606468105,Self-Employed,PhD,,Yes,Personal,No
52.7466212723969,1473862.5138911132,1368211.511628339,443.23810649779625,22.634052778704934,0.76662020201898,Business,PhD,Divorced,Yes,,No
46.780004501888314,,376898.2128473761,,18.526356898201986,1.6027937664398988,Business,Diploma,Single,Yes,Personal,
28.142681990862314,718768.683844338,385531.05909594335,,3.103406347450853,1.317760003909279,Salaried,,Single,Yes,Car,Yes
64.30408361691059,1612449.5092425293,365625.7199038422,771.32911656856,22.126396242805196,2.765346064322212,Self-Employed,Post-Graduate,Single,,Car,No
32.10047151698396,,1411686.3067538103,383.5860572895579,29.46960085494354,4.9434973766352925,Business,Graduate,Divorced,No,Home,Yes
,1724974.1701112853,,872.6610590516275,1.208904687430172,3.8778411768274546,Business,Graduate,Divorced,,Education,Yes
56.19735084879412,1162417.8234892008,1281805.325852363,425.2458516589633,6.924900578309055,,Business,Diploma,Married,,Personal,
,,1444652.8549969243,,26.59973989811333,0.13527606846595097,Self-Employed,,Married,,Car,Yes
,670530.2755589371,375243.1618568649,789.6464212840543,21.539019811127137,0.2884188327069953,Salaried,PhD,Divorced,Yes,Education,No
32.891617400128595,1385157.4256239664,,863.0831279909946,14.80356499802915,4.324335135143367,Salaried,Diploma,Married,Yes,Home,
50.41049278772704,326927.3665107435,1336206.4186435803,406.9588707894833,21.272908170846534,0.7235806210704199,Salaried,,,Yes,Personal,Yes
,1084150.0189642466,,776.4595031013462,1.1207568046803273,4.6243994517624545,Salaried,Post-Graduate,Divorced,No,Car,Yes
49.75702461105712,,152672.60147117055,381.33578647954846,14.963406095320897,3.1752448165141463,,Graduate,Divorced,,Personal,No
,700061.750459418,631774.862386345,314.1192535857744,29.831542906347956,0.9570874043560545,Self-Employed,Diploma,Married,,Education,No
,241692.1895435574,1300541.2614516013,852.2873280082391,12.99469388834088,4.787277497708311,Self-Employed,Diploma,Single,No,Education,No
62.70798394656721,633976.0418587342,112531.95584553308,749.1465955357912,16.02090412949405,1.7853469997994276,Business,Graduate,Divorced,No,Car,No
51.96419642992064,1668758.0569410452,892378.1865098082,367.3747611771015,10.11454299480421,,,Diploma,Married,Yes,,Yes
,,1378031.87284417,514.0643888505722,9.557068565399133,0.11830428059441567,Business,Graduate,Married,Yes,,Yes
30.141072082334436,1465974.049791823,606922.6166406206,364.3137957366054,28.401295118802924,1.7695780768870584,Business,,Divorced,,Car,Yes
,296662.1886668601,,,28.25057593767965,1.2362844693408053,Business,Post-Graduate,Divorced,,,Yes
23.65682621421849,425015.6573297563,1303352.2183801883,546.1447075077667,25.814017716354783,1.3996169755879935,,PhD,Divorced,Yes,Personal,No
30.81784485766818,,1041051.7491306853,784.2877806641843,27.00074544759079,2.657769933561849,,,,No,,Yes
,931861.6803480489,1308987.8625969894,433.09242962200165,3.6367489170084055,1.5995972654046864,Self-Employed,PhD,Married,No,Car,Yes
46.21533141973326,,1002414.8028375291,448.9841431811443,,3.3788102742227815,Business,PhD,Single,Yes,Car,Yes
22.035246792892792,1964134.1558332907,1496213.2312397896,534.6033948055867,18.86837372755034,4.493143718468487,Self-Employed,Post-Graduate,Married,Yes,,
,1486956.6753551355,598971.2391436506,349.5768437257997,15.926336221156888,0.7936207583441718,,,Divorced,No,Personal,Yes
,293476.00603815704,50287.02156523606,,24.05434533026642,,Business,PhD,Divorced,No,Personal,No
48.81626553239134,1831946.5112203422,732498.9503769546,399.52537712651787,5.662897443358151,3.128489305849592,Salaried,PhD,,No,Education,Yes
43.58572874561736,982519.4391142589,,733.8877597931735,21.886515445923827,3.2932502110162187,,Diploma,Married,Yes,Car,
36.42419987193306,929770.7713832338,,310.418070999446,2.5307394744587137,3.856956306086741,Salaried,Graduate,Married,,,No
,,,,7.552441339865374,,Self-Employed,Post-Graduate,Married,No,Car,
37.227224437802235,1244545.3684598969,1010023.1712116236,770.6787226241638,6.274466512266384,4.720532550163029,Business,,,No,Personal,No
29.42216468401405,1386768.5134380558,1171857.0968510888,714.5990605248421,11.364740663602769,0.9989085658338986,Self-Employed,Diploma,,Yes,,Yes
26.8583593147331,1180980.13433635,886702.6586840391,455.0017913481081,3.328571520525236,0.44005944127878893,Self-Employed,PhD,Divorced,No,Personal,Yes
,303497.17560886324,948637.8168926361,304.91241480091315,20.76595429477909,2.070400202221389,Business,PhD,Single,No,,No
,,600875.5688742555,793.0942925265067,24.59656565548415,3.7417260079214087,,Diploma,Divorced,Yes,Home,Yes
26.860799729634994,1803289.5429129004,1117369.251518768,412.1017567281583,24.185418340350157,0.539204676541733,Salaried,Post-Graduate,Single,Yes,Personal,
22.203523339013735,592442.1035832083,,587.1823985925585,,0.7399420099918186,,PhD,Divorced,Yes,Home,Yes
54.191780709091525,,384476.5800739345,702.2995431172831,23.860447958584366,3.0611126562628583,Self-Employed,Diploma,Divorced,,Education,
53.85168822967879,1252972.7000534437,1106393.7467610054,692.3497398786501,23.063450181994952,4.187822174971782,Business,,Divorced,Yes,,No
,721446.8401241393,750800.2932016108,350.7502686475292,2.6008796588545904,4.00667990405727,Self-Employed,,Divorced,Yes,Home,No
,370984.4893298239,1403358.257406976,371.81204127383194,24.747258206751535,1.6722370506733237,Business,Post-Graduate,Married,Yes,Car,No
22.124533668785528,1954658.8087564623,446657.95986681763,335.49324010048014,26.921591589082098,3.0698067839894905,Self-Employed,Diploma,Single,No,Car,No
31.577933451343934,377707.7678551734,355417.2714037353,472.1098559343873,,3.6258030280610365,Business,PhD,Single,No,Education,No
,592578.5875021748,1215696.9270711637,701.8861547988315,6.978971605926591,4.108790972247241,Self-Employed,Post-Graduate,,Yes,Car,Yes
24.945091687205874,360081.37028744584,1069246.7631205511,899.1077088606346,29.457134087115428,4.818886683023255,Self-Employed,PhD,Married,No,Education,
56.323919408167924,,312889.06009152747,345.01758922845,26.664722559292457,1.8364851884968396,,Post-Graduate,Married,Yes,,Yes
59.29386986722481,,,,20.016814012170652,,Salaried,,Married,,Personal,Yes
43.206471123601325,1896737.504409332,571453.292336995,671.4875622433989,29.365854597951213,3.041678218367847,Business,,Divorced,No,Car,
,,,643.3451925343638,,4.386533963934244,,Diploma,Married,Yes,,Yes
,1773732.7075853695,965304.6923306123,503.2981612041868,1.6890332835980568,0.11092532965619295,Business,,,Yes,Home,Yes
,920241.197597325,,,15.571056677509771,2.7907559459479914,,,Married,Yes,Car,
,361433.68633837474,,623.7737012004889,,2.325303593184627,Salaried,Graduate,Single,Yes,Car,No
37.52197394763975,212879.14602706267,1499446.9789257844,687.0593963474046,14.232660288122545,2.099469906870901,Business,PhD,Married,Yes,,Yes
53.12457370180202,,,551.2130162097595,15.051051577049533,1.338380296808589,Business,Graduate,Married,,Home,
32.04415529227163,395663.96651520213,964007.0588704728,,27.202114417952288,3.9857969863886793,Business,,Divorced,,Home,No
,243760.88278759833,846136.8896670934,305.7203200837746,2.271647038245491,0.7782693472857372,Business,Graduate,Married,No,Personal,Yes
54.243208382311494,739079.3237358773,1021615.345929105,,20.16389444381977,3.769765189794482,Self-Employed,Graduate,Divorced,Yes,,Yes
55.060703359232676,1916913.3514731417,1012874.385417649,533.6028876530966,,1.5175086689964457,Business,Graduate,,No,Car,
,691795.0647717688,,552.878192626844,16.09341402394675,,Self-Employed,Graduate,Married,Yes,Education,No
57.94224532609472,787928.3179553142,1446344.9048806548,542.8423632722687,8.995467094388808,0.5416180185634212,Salaried,Graduate,Single,Yes,Education,No
49.41710014719986,968442.0021242186,1437765.4703435628,483.1079789436152,,1.7624624057443534,Salaried,,,No,Personal,No
45.93178306423926,993053.0219104986,1493875.37551932,870.1046444300243,24.578957005214477,4.364168624949321,Business,Post-Graduate,,Yes,Car,Yes
34.63492311101132,,780135.4587676221,659.5033827314162,14.334738904406553,2.718343772117784,Self-Employed,Diploma,,No,Car,Yes
24.81430784021668,,549763.4155764538,507.4506425680081,4.221940129621951,3.294959996922842,Salaried,,Married,No,Home,No
22.837300640853485,1078758.2726160092,661984.8350220992,,,3.06709449661913,Business,Graduate,Divorced,No,,No
41.68708150016563,,1398129.2129665862,555.1384653869894,24.09433200041657,1.164877546905655,Salaried,Graduate,Married,Yes,Personal,
,246617.97494436527,1001906.0170353677,,9.024229059829427,3.1533356020001495,Self-Employed,Diploma,Divorced,No,Personal,Yes
30.184130576668615,1912796.357735382,,534.0054135211597,24.05882853204101,3.361259386416968,,Graduate,Single,Yes,Personal,Yes
,986964.7896316447,75721.89201241717,733.6168620081983,21.80590513805744,2.3224346588759115,Salaried,,Single,,Education,
41.82998747397661,,1039286.3262349545,536.7401406276451,1.3940414050280339,1.4885142395704727,,Diploma,Divorced,,Home,
39.35351742679753,,1221633.2857539577,399.0562109510289,6.564427074289091,,Salaried,Graduate,Divorced,No,,Yes
59.10276741979454,,930166.3944404417,441.0735859986794,23.908211730562975,,Salaried,,Divorced,No,Home,No
24.196894088857288,1911347.9152830264,781834.3636802513,523.4580255033229,,4.635200220266664,Business,,Single,,Home,No
30.16892845372384,785531.9487950727,471163.7946713914,771.2637196763883,,2.512864674785079,Self-Employed,Diploma,Divorced,Yes,Education,Yes
47.09539651810205,1797170.2329169689,1371389.6217877637,629.7659557509742,,,,PhD,,No,Personal,Yes
,622345.81022264,906534.4611952575,487.440021420627,,0.1737474839905906,,PhD,Divorced,Yes,Home,Yes
,,518977.51009650674,364.2990396112639,,3.6979762553332707,,Graduate,Divorced,Yes,Home,Yes
,1506573.0168358977,366633.1161441028,568.7408069993658,18.38736340275091,2.253426506422034,Salaried,,Divorced,Yes,Education,
41.81491930480297,583939.5453434859,240509.45368268556,509.6836165374311,14.635547852574202,2.4985291616474443,Self-Employed,PhD,Divorced,No,Personal,
60.50364760046773,1949420.5172900427,,856.5624035364068,28.59165271349201,0.9477159999341506,Self-Employed,Post-Graduate,Single,No,Car,No
39.61526194531534,,852485.6765889733,862.0013422398633,23.228476471268515,1.9930906891511957,Business,,Married,Yes,,Yes
39.015870996194636,839097.7305261728,480609.0055383559,,16.565967326598003,2.2814667172784926,,PhD,Divorced,No,Education,
28.476075565001807,1446683.299390842,614084.148861377,807.7145932711783,28.531676804912173,3.5651419430224385,Self-Employed,,Divorced,Yes,Personal,
,664191.5901022551,,,29.96138689181277,2.175968263343279,Salaried,,Divorced,No,Home,Yes
52.384725147637795,424084.2177135376,1258332.7580913715,723.5518870161859,,,,Diploma,,,Education,Yes
21.350438913893505,,1160976.7402889803,360.71825716498887,8.438402719852299,2.97095690477996,Salaried,,Divorced,Yes,,
58.80533034147712,,572333.6110857287,542.6322866624901,26.149886222000937,1.7565072841807017,Self-Employed,Graduate,Married,No,Education,Yes
,1134480.2504389505,257769.2168342964,775.6444152981169,8.493602516383216,2.851288273778873,Business,Post-Graduate,Single,No,Education,Yes
42.979601187727425,1268849.121533039,975891.5968287739,,3.79476149370962,1.753259578170081,Salaried,PhD,Divorced,Yes,Car,Yes
,,549448.3822487671,622.5627683170841,12.564300639622282,,Business,,,Yes,Car,
,1784751.275466954,318290.67149415065,877.712405310821,9.000016906449439,3.725822208287256,Salaried,Graduate,Divorced,Yes,Education,Yes
39.29766770581281,598051.7012857876,,,,1.0268504082992997,,,Married,No,Personal,No
31.75079450212558,,72689.9345055199,619.6580694838898,7.785501486332406,3.493374349648545,Business,Diploma,Single,,Car,No
,658894.6153120368,852179.4510424229,,,3.0726838310008935,Salaried,Diploma,Divorced,No,Home,No
38.19896803143392,,114212.0098129703,578.47677573793,11.602960579827956,,Business,Diploma,Divorced,No,Home,
51.53873072092651,,867688.5513053952,355.82069983060046,12.738227195234959,3.744230931846935,Self-Employed,Graduate,Married,Yes,Education,
27.591060756367476,,1196598.9933388198,796.9608153808088,11.324624447574566,,Self-Employed,,Married,Yes,Personal,
,1725955.920871994,,563.905770107651,22.417340956363343,,,Diploma,,Yes,,Yes
,1822766.7374122501,1061620.5341871956,593.6932944152305,15.629275674312591,4.86161145992719,Business,Post-Graduate,Divorced,Yes,,No
38.52649238180802,852306.1932215974,799273.1044715949,657.1344499506911,15.327388410076633,2.8781053099337646,Salaried,Post-Graduate,Single,No,Car,
37.52219745749506,1014072.7242154628,,396.27172244573956,11.764853144470445,1.3915112178377314,Salaried,,Divorced,Yes,Home,No
,1182546.9380995068,331621.5502387475,850.2359586288328,,3.4048373494836266,Salaried,Post-Graduate,Divorced,No,Education,
51.12907238900162,1996253.7769822194,125822.39450449923,367.32691108981976,20.222540932225087,,Salaried,Graduate,Married,No,Personal,No
56.43339445690042,,1145522.424865581,668.378052839987,4.424710290216591,,,Graduate,Married,No,Personal,
,1546633.3803234985,1497923.825289328,508.8379592810077,6.878694104754365,1.8590247637055313,Salaried,,Single,,Car,Yes
59.373163674236864,,820941.4044877106,477.3314223228007,,,Self-Employed,PhD,,,Personal,Yes
,1249421.136353151,1281522.2144348386,,21.402927720384582,3.5510348541025327,Salaried,Diploma,Divorced,No,Personal,
,1483385.2337773493,727213.4767633774,575.6156679107219,21.21738072705194,4.56626719025912,,Post-Graduate,,No,Home,Yes
32.27208584453321,636741.9606233845,1309419.994409018,515.6958971135282,19.133864815065657,,Business,,,No,,No
56.62958157295898,1668195.733277539,1398561.0122263704,485.5306259322437,7.68944090850204,,,,Married,No,,No
31.5723296875757,882267.5133774676,355728.9252325871,,26.256947819344525,4.73353027461246,Business,Post-Graduate,Married,Yes,,No
55.816670644803466,985105.354601812,1129705.2691554409,564.6532823927878,15.236587738910389,4.924998189856376,Salaried,PhD,Married,Yes,Personal,Yes
58.13115006348341,1524043.0204802381,462454.97955098585,373.50502184201173,10.912295881362638,,Business,Post-Graduate,Single,Yes,Education,No
26.68151231759849,484607.2594969787,1052943.2082239732,372.7549891962346,,4.615114967989113,Salaried,,Divorced,Yes,Education,Yes
,293925.39265871537,860355.9004528377,,6.53021729971801,3.7677288756892446,Salaried,Diploma,Single,No,,
38.579287746035476,1243308.070331083,484854.8896683981,360.0072002323873,4.411988708804273,4.147090200860569,Salaried,,Single,Yes,Education,Yes
,256190.46899523106,1441808.519677323,514.8539873162661,20.69399215725413,0.027176726991958722,Salaried,,Single,Yes,Personal,
61.88878926082382,1720782.0246841519,,311.2330406951768,20.669276920915774,2.7619584925831457,Salaried,PhD,Divorced,No,Personal,Yes
63.337873390276854,1652787.8611750202,350727.2313012643,672.5311251208362,21.610554941937426,3.2766100153189903,Self-Employed,PhD,Divorced,,Home,No
,1972584.2057773678,,790.2222005372744,7.164238698773385,2.203246825031383,,,Married,Yes,Personal,Yes
,,,749.310528862226,17.196293159167617,,Self-Employed,Graduate,Single,Yes,Education,Yes
57.882263348589476,582538.6780895074,511618.0195722139,834.2749543328023,12.265928331979895,3.3758566031079864,Salaried,Graduate,Divorced,No,Education,Yes
,,,,8.861410532292247,,Salaried,Diploma,Divorced,No,Education,
,1096827.1518979338,768522.9130850477,,9.89052884882061,3.2186828835086456,Salaried,Diploma,Married,Yes,,No
,1273869.893094724,,312.1499644357353,20.904566065241657,4.647025175217751,Self-Employed,PhD,Single,Yes,Car,No
,,1190476.7561464743,339.4367050491113,12.605460753797704,1.8561014814290133,Business,Diploma,Divorced,No,Home,No
59.45472032827379,483449.2730136343,964024.2500098606,883.2661286418937,14.071612682271523,3.164411016819646,Self-Employed,,Married,No,Education,
25.618270624036974,390523.4668991952,371087.49058474303,,26.48944355369141,2.1100588928633184,,Post-Graduate,,Yes,,No
34.64424283951228,,554080.1149997686,625.5441581002622,7.975766313851216,4.927687299743575,Salaried,,Married,No,Home,No
23.348346674240556,,303611.8114226479,490.2465533447353,27.385352785987376,1.2997185755268874,,Graduate,Married,Yes,,
34.677237827109465,,1017307.9138571579,,7.52783393368528,1.9650900190560745,Business,Graduate,Divorced,No,Car,No
45.41891988827811,1272826.752899398,,576.8083293268204,27.54807487364174,2.856694623917151,Self-Employed,Graduate,Single,Yes,,Yes
59.81441122093137,1892702.8521814668,551551.220817267,861.0775016020123,12.166993248537766,4.527667897023102,Salaried,,Married,No,Education,No
42.31357639172957,,745439.4778291645,303.23510638275116,14.655065527571622,2.349326931901607,Salaried,Post-Graduate,Single,No,Personal,No
42.96317478881464,1873227.1330823472,803538.3310001488,,15.57279721242283,,Self-Employed,,Married,No,,Yes
63.402160819989774,1133367.7973563746,,,8.176055215888246,0.3714864514521615,Salaried,Diploma,Single,Yes,Education,No
35.955343500040605,207542.24671121192,1293462.5237522887,545.0216325219168,20.06489786655872,3.16636277540617,,PhD,,Yes,,Yes
,,1038730.8895939329,631.904585792626,15.320817538585025,,Salaried,,Divorced,No,Home,
35.34826768728127,,1164432.2310739884,606.8986595516526,,0.5408084094817434,Self-Employed,Graduate,Single,Yes,,Yes
,788380.2181633475,1074109.867475363,350.28234351197756,12.852183117549382,4.432104730059472,Business,Graduate,Married,Yes,Personal,Yes
35.35101340073534,768221.2560739282,67494.0723733386,836.4076723611439,,2.466767075744196,Business,,Single,,,
,955808.2647834182,630769.8697884897,635.4201455344887,6.529100453362295,0.7506166105018958,Self-Employed,Diploma,Married,Yes,Car,No
31.867926151278397,1635692.9663553499,1302261.0475551568,703.5654027495485,13.448426898533633,0.5817670640603956,Self-Employed,Post-Graduate,Married,No,Education,No
24.68155908488263,,1460609.2014065199,355.0243881911234,12.408425412131603,4.193497779403636,Business,Graduate,Single,,Home,No
,1211812.644999086,595035.0829298041,,14.876340478246428,4.724294750613819,Business,,Married,,Personal,No
23.228517830606553,1262754.210938409,705720.1351602711,315.34023940201286,18.236848568514393,4.7614138119089455,Salaried,,Single,No,,No
37.110470171379376,1225433.5661397194,1052246.5307922256,841.480726713066,,3.7846768234275667,Salaried,Graduate,Single,No,Car,Yes
37.45623766708624,754495.5299680658,379814.46142403973,384.3248601742192,14.964751053422589,,Self-Employed,Graduate,,Yes,Car,No
41.60685667844635,1793253.2308482672,437616.36889700516,504.11488814845393,4.862044706051433,,Business,PhD,Single,No,Car,Yes
,1263740.6778653136,639955.8404116937,337.5735877162728,19.716186339874675,0.03315121195261117,Business,Graduate,Married,Yes,Home,
56.27670219845766,,338627.2605565167,458.76829439350377,10.621480680289224,1.480883622534777,Salaried,Diploma,Divorced,No,,
35.2991243187599,1820071.899835466,877038.2574201412,586.4308159729537,3.007189073223656,,Self-Employed,Graduate,,No,Personal,No
52.22072453730167,328582.25264132547,418184.7331723154,857.3329218472782,4.197240989277743,0.29944967755273166,Salaried,,Divorced,No,Car,No
45.094641154532454,,,704.8613830561058,17.354142200317064,1.8219647050973309,Salaried,,Single,Yes,Car,
62.576961367127254,1215274.599940247,308439.6229746869,855.9218604659438,11.166622022785152,,Self-Employed,PhD,,Yes,Education,No
,1910906.418961978,1123175.8766286795,507.3449833195831,16.700735097717544,2.4452355926617972,,Graduate,,No,Home,Yes
,,615246.558919398,895.4647767242102,15.458118180680213,,Salaried,,Divorced,,Home,Yes
,897235.7787461745,,785.8641082737465,8.302220207792491,3.9869872242824966,Salaried,,Married,Yes,Education,No
60.833758153158286,,,577.7081534020188,2.709317126099453,2.6876755274719417,Salaried,,Divorced,,Car,No
,,1445855.5841494605,,13.841212086383203,0.8642148463761212,Business,Graduate,,No,,
53.33128879024709,,1093780.269651237,305.90290970452236,5.393431549919978,,Self-Employed,,Married,No,Personal,
,,868224.4079299801,769.2841918984732,,4.2982391130872335,Business,,Divorced,No,Personal,Yes
57.579320849977506,1767363.609804133,1095640.4305665058,359.04164000041754,17.409655283054846,,,Post-Graduate,Single,Yes,Home,No
62.89483367512596,1235470.2857777146,,349.0581248748252,20.80116598161127,0.7153904587718946,Salaried,,,No,Personal,No
43.98520085497978,1677541.5420305168,,451.3226017259025,18.442411313190043,,Self-Employed,Graduate,Single,No,Personal,Yes
,639895.1587188402,609845.2647909375,659.6506454173827,13.325683496405173,,Self-Employed,,Married,Yes,Home,
22.676639593619328,,,,,2.9727138487818534,Business,,Divorced,No,Education,Yes
,,,792.584735559437,29.43239482148049,2.741381263510217,Salaried,Post-Graduate,Divorced,No,,No
56.770519352450506,323404.3048731238,902714.525290576,,12.20346060709069,,Salaried,Post-Graduate,Single,No,Education,No
53.24742325189698,531924.5223681116,239435.49077803665,696.9511039015347,,,Business,Graduate,Single,No,,Yes
,,103588.28877986559,527.4219881796358,27.418945147757764,3.6625446904561687,Business,Post-Graduate,Divorced,Yes,Education,Yes
27.534525025804953,1459368.3311505946,599560.8286369364,411.39671714775113,18.374556378546142,2.365519848873234,Business,,Divorced,Yes,Car,
47.43817741640784,994349.7471008928,1012301.618495156,,,2.3834244014835293,Self-Employed,,Married,Yes,Education,Yes
,726452.2825969415,,707.3417785531392,3.605289909694503,2.9578429006596583,Salaried,Diploma,Divorced,No,,Yes
23.342555278170632,,1092687.58503818,420.36632099488077,26.855803847677826,,Business,,Married,No,,
36.504591743002564,,1202948.800445469,453.47183766365794,14.783985643467789,2.2665715529341357,Business,,,,Education,Yes
27.73484296876557,1590662.7537222896,1137930.071992924,345.60852350124594,15.65441293419097,1.8742500438907013,Salaried,Diploma,,,Education,
58.462211546132274,1460236.884759709,336640.8179662101,481.05396953793854,21.254517345495888,3.0918119550639123,Salaried,Graduate,Divorced,Yes,Personal,No
,1910577.9568534896,1272431.3913833844,349.466469575737,28.73736360605945,3.7771272181016853,Self-Employed,Post-Graduate,,Yes,,
,1412052.0191627569,89511.90412967076,780.8307575377555,9.019535560856044,4.509560478572995,Business,Graduate,Married,,Personal,Yes
